Id,OwnerUserId,Score,ViewCount,CommentCount
22211,1050.0,4,392.0,1
22212,8940.0,3,1811.0,1
22213,3277.0,3,,2
22214,8719.0,0,42.0,3
22215,930.0,4,,0
22216,8943.0,0,3007.0,4
22217,7795.0,1,,0
22218,8676.0,5,,0
22219,8944.0,2,189.0,0
22220,7795.0,0,,3
22221,8920.0,1,,1
22222,442.0,5,,1
22223,5413.0,0,150.0,0
22224,8946.0,-1,,1
22225,603.0,1,,0
22227,7169.0,2,,0
22228,7828.0,8,,7
22229,8948.0,0,101.0,0
22230,6072.0,3,252.0,5
22231,3382.0,0,,0
22232,8605.0,1,,3
22233,6781.0,7,3405.0,7
22234,8951.0,1,348.0,2
22235,8898.0,-3,,4
22236,8898.0,1,,2
22237,8898.0,1,,0
22238,8954.0,10,306.0,0
22239,7411.0,8,665.0,3
22240,8676.0,7,,0
22241,8955.0,1,56.0,0
22242,8957.0,1,380.0,1
22243,8114.0,1,76.0,8
22244,20067.0,1,,2
22245,4737.0,3,,0
22246,8676.0,10,,4
22247,8605.0,4,,0
22248,8958.0,1,729.0,2
22249,1689.0,4,,2
22250,8259.0,1,,5
22251,4278.0,1,240.0,0
22252,8781.0,2,1138.0,0
22253,7290.0,3,,3
22254,7224.0,3,,0
22255,6637.0,1,131.0,9
22256,7290.0,4,,2
22257,,2,,2
22258,8402.0,7,7677.0,0
22259,7224.0,5,,13
22260,7828.0,2,,0
22261,8962.0,2,102.0,0
22262,6637.0,0,,0
22263,4505.0,3,,0
22264,7795.0,3,464.0,0
22265,8562.0,2,93.0,0
22266,8694.0,-1,461.0,8
22267,8242.0,1,,5
22268,8485.0,3,,2
22270,8967.0,5,,1
22271,8402.0,3,218.0,1
22272,5739.0,2,,0
22273,8970.0,3,376.0,0
22274,7224.0,0,,0
22275,7224.0,0,,0
22276,4505.0,3,,2
22277,8966.0,1,377.0,3
22278,8120.0,1,,0
22279,8605.0,2,,0
22280,7947.0,0,266.0,2
22281,227.0,1,,1
22282,8973.0,3,172.0,5
22283,7219.0,0,1288.0,7
22284,8974.0,2,314.0,6
22285,8975.0,4,1397.0,5
22286,7290.0,6,,4
22287,2392.0,0,,0
22288,847.0,0,47.0,2
22289,7555.0,2,,1
22291,4001.0,1,457.0,10
22292,8754.0,1,,0
22293,8979.0,5,2467.0,4
22294,,8,451.0,12
22295,3019.0,20,,2
22296,2958.0,3,,4
22297,6633.0,2,,2
22298,8212.0,0,547.0,3
22299,7224.0,2,,2
22300,1390.0,2,,1
22302,8374.0,11,253.0,2
22303,8981.0,2,,0
22304,7459.0,5,566.0,2
22305,8980.0,2,144.0,0
22306,8605.0,3,,0
22307,364.0,4,,2
22308,7469.0,3,,2
22309,7411.0,4,2686.0,0
22310,8982.0,2,204.0,2
22313,2566.0,4,561.0,7
22314,4253.0,4,,0
22315,8137.0,0,,1
22316,7290.0,2,,9
22317,,9,204.0,6
22318,7555.0,1,,3
22321,2392.0,3,,5
22322,8676.0,8,291.0,0
22323,7159.0,4,431.0,2
22325,7250.0,2,,0
22326,8783.0,3,392.0,0
22327,4856.0,10,,8
22328,8990.0,3,3080.0,1
22329,2403.0,11,1217.0,0
22330,,6,,0
22331,3277.0,21,,6
22333,7972.0,2,,0
22334,8995.0,0,32.0,0
22335,8996.0,3,,0
22336,6489.0,4,178.0,2
22337,3382.0,0,,1
22338,557.0,1,,0
22339,7828.0,1,,0
22340,7828.0,1,,2
22341,7365.0,0,,0
22342,1549.0,2,,1
22344,8212.0,2,1620.0,2
22345,5708.0,4,88.0,0
22346,6082.0,6,5350.0,3
22347,8137.0,23,22258.0,0
22348,8242.0,2,,1
22349,7411.0,0,,0
22350,7290.0,22,,17
22351,7795.0,2,,0
22352,8605.0,1,,3
22353,1764.0,1,,0
22354,25.0,1,,0
22356,9001.0,1,112.0,9
22357,8112.0,3,465.0,2
22358,9003.0,1,402.0,1
22359,8489.0,4,,1
22360,7972.0,4,,1
22361,7290.0,10,,1
22363,8314.0,5,693.0,0
22364,2921.0,1,,2
22365,603.0,1,,0
22366,9005.0,1,439.0,1
22367,1764.0,6,,1
22368,8960.0,1,,0
22369,5739.0,3,,0
22370,7795.0,1,,0
22373,7411.0,3,,2
22374,9009.0,2,174.0,0
22375,7290.0,7,,5
22376,9009.0,0,337.0,1
22377,8781.0,0,469.0,0
22378,9011.0,3,,1
22379,3277.0,1,,2
22380,3277.0,2,,1
22381,9008.0,12,1318.0,1
22382,9013.0,19,,9
22383,7972.0,2,,1
22384,8724.0,2,,0
22386,9015.0,1,1759.0,0
22387,976.0,9,1884.0,3
22388,9016.0,6,982.0,2
22389,7071.0,3,,8
22390,9018.0,-1,,5
22391,4864.0,5,67.0,0
22392,588.0,3,1189.0,0
22393,2195.0,5,3354.0,6
22395,4253.0,5,,6
22396,919.0,3,,0
22397,4253.0,2,,5
22398,9022.0,2,,0
22400,9024.0,2,86.0,0
22401,4581.0,2,177.0,2
22402,8242.0,2,,5
22403,8605.0,4,,2
22404,8562.0,1,146.0,3
22405,5739.0,3,,3
22406,686.0,8,1689.0,0
22407,2040.0,11,394.0,4
22409,9027.0,3,258.0,0
22410,4505.0,16,,3
22411,8676.0,5,,0
22412,8391.0,1,,0
22413,9029.0,1,,1
22414,6434.0,2,1268.0,1
22415,8242.0,1,,1
22416,5836.0,4,,0
22417,4693.0,4,197.0,2
22418,9029.0,0,,0
22419,4908.0,2,299.0,0
22420,9030.0,1,508.0,2
22421,2719.0,4,,2
22422,4754.0,9,751.0,4
22423,307.0,5,,1
22424,2392.0,0,,4
22425,8065.0,3,706.0,5
22426,2403.0,3,843.0,1
22427,8200.0,0,,1
22428,8608.0,3,984.0,1
22429,8608.0,2,129.0,0
22430,8608.0,3,445.0,0
22431,8200.0,2,,1
22432,7290.0,6,,0
22433,9038.0,1,,1
22434,6895.0,26,2283.0,4
22435,9029.0,0,,1
22437,8605.0,0,,2
22438,3014.0,0,60.0,3
22439,8114.0,0,330.0,1
22440,656.0,5,,0
22441,9042.0,7,3206.0,2
22442,9042.0,1,,1
22443,307.0,3,,0
22444,9043.0,1,87.0,0
22445,9044.0,4,221.0,1
22446,8676.0,1,,4
22447,8489.0,0,,0
22448,5256.0,3,,5
22449,601.0,0,,0
22450,8469.0,7,439.0,4
22451,9007.0,0,180.0,1
22452,6624.0,2,65.0,3
22453,9042.0,1,,0
22454,9050.0,12,316.0,8
22455,5494.0,0,,0
22456,7071.0,1,,0
22457,8242.0,3,,4
22458,2040.0,5,,2
22459,919.0,5,,9
22461,601.0,3,,4
22462,3310.0,5,213.0,4
22464,6637.0,2,442.0,6
22466,9056.0,6,406.0,1
22467,7555.0,7,,0
22468,8733.0,12,2256.0,1
22469,9057.0,0,,7
22470,6434.0,2,168.0,0
22471,887.0,1,,1
22472,5561.0,13,1329.0,0
22473,59.0,4,301.0,6
22474,3601.0,4,,0
22475,8177.0,0,,1
22477,919.0,11,,1
22479,21124.0,3,252.0,2
22480,5739.0,12,,0
22481,8207.0,3,,0
22482,2129.0,1,,0
22484,8414.0,1,,0
22485,1679.0,0,,0
22486,442.0,2,,4
22487,101.0,2,,0
22488,9064.0,6,1284.0,2
22489,9065.0,0,1067.0,2
22490,2669.0,3,,5
22491,2660.0,4,740.0,0
22492,9066.0,0,,1
22493,7555.0,6,,3
22494,5429.0,1,941.0,4
22495,4856.0,4,,1
22497,72.0,3,407.0,4
22498,7250.0,1,,0
22499,8207.0,2,202.0,0
22500,8605.0,0,,4
22501,2403.0,28,1006.0,1
22502,7828.0,24,2564.0,0
22503,1443.0,1,174.0,0
22504,264.0,12,788.0,0
22505,4376.0,8,,4
22506,9073.0,5,,2
22507,4376.0,16,,0
22508,9077.0,4,1016.0,0
22511,8754.0,10,,4
22513,686.0,5,,0
22514,9079.0,2,518.0,6
22515,686.0,10,,0
22516,686.0,1,,5
22517,10619.0,0,,0
22519,9080.0,0,,13
22520,3277.0,24,,0
22521,6633.0,1,,0
22522,6082.0,6,,0
22523,4253.0,24,,1
22524,7795.0,1,75.0,0
22525,1764.0,2,,1
22526,8485.0,1,,0
22527,3919.0,1,,0
22528,9063.0,2,790.0,4
22529,364.0,1,,1
22530,9085.0,3,92.0,2
22531,9086.0,2,486.0,0
22532,6633.0,8,,5
22534,449.0,4,,0
22535,686.0,1,,0
22536,9001.0,0,,11
22537,9087.0,1,50.0,0
22538,8207.0,0,,3
22539,3419.0,5,1229.0,0
22540,8207.0,-1,,0
22542,8562.0,2,74.0,0
22543,9091.0,3,112.0,4
22544,1913.0,6,,2
22545,919.0,2,,0
22546,2046.0,1,955.0,0
22547,7555.0,3,,4
22549,9092.0,0,146.0,0
22550,8438.0,1,405.0,3
22552,6434.0,2,518.0,4
22554,2660.0,1,719.0,0
22555,8137.0,0,84.0,0
22556,2660.0,1,,1
22557,9097.0,3,2960.0,3
22558,8242.0,2,,4
22559,8391.0,1,,1
22560,8207.0,2,,6
22561,4810.0,2,343.0,3
22562,5739.0,5,,3
22563,5739.0,3,,3
22564,4754.0,0,191.0,1
22565,7795.0,1,,10
22566,5546.0,5,221.0,2
22567,5836.0,3,,5
22568,4290.0,3,1615.0,1
22569,9097.0,13,8200.0,1
22570,7290.0,9,,5
22571,3277.0,22,,5
22572,6369.0,13,1589.0,10
22573,7290.0,3,,0
22574,5503.0,1,,0
22575,5480.0,2,149.0,0
22576,199.0,6,,1
22577,9100.0,2,313.0,1
22578,2316.0,3,218.0,3
22580,9105.0,1,,0
22581,6845.0,3,,0
22582,449.0,8,,2
22583,2669.0,2,,1
22584,5959.0,0,,0
22585,8686.0,4,445.0,0
22587,6633.0,3,,1
22588,2036.0,0,,0
22589,1048.0,7,,11
22590,601.0,4,,0
22591,4856.0,20,,3
22593,1764.0,25,,1
22594,6129.0,8,,0
22595,557.0,5,84.0,4
22597,6129.0,3,,0
22598,686.0,2,,7
22599,5836.0,6,,1
22600,7795.0,4,730.0,0
22601,9115.0,1,,0
22605,3019.0,3,,3
22606,686.0,1,,5
22607,9118.0,1,800.0,3
22608,8797.0,0,,0
22609,7972.0,5,,2
22610,919.0,2,,4
22611,9120.0,3,401.0,1
22612,7972.0,1,,1
22613,334.0,3,,2
22614,7972.0,3,,0
22615,9123.0,3,139.0,3
22616,4856.0,1,,2
22617,2146.0,5,,0
22618,6748.0,2,,4
22619,9125.0,0,451.0,2
22620,2921.0,7,1438.0,0
22621,7972.0,1,,0
22622,7972.0,0,,0
22623,8605.0,5,,0
22624,7972.0,2,,0
22625,9126.0,6,3723.0,3
22626,9127.0,3,431.0,1
22627,2921.0,4,868.0,8
22628,6895.0,2,686.0,2
22629,7972.0,3,,8
22630,8032.0,0,157.0,5
22631,7972.0,5,,2
22632,8605.0,1,,2
22633,5394.0,-19,,3
22636,7425.0,4,289.0,2
22637,686.0,1,,7
22639,1124.0,20,,5
22640,8539.0,4,,1
22641,4253.0,4,,3
22642,9131.0,5,,2
22643,8539.0,2,,2
22644,6538.0,4,,2
22645,6434.0,3,247.0,0
22646,7795.0,0,,0
22647,5480.0,1,,1
22648,1005.0,11,717.0,0
22649,8676.0,5,,2
22650,2921.0,7,,0
22651,8605.0,3,,1
22653,8605.0,15,3043.0,7
22654,1005.0,1,291.0,2
22656,2970.0,11,,3
22659,8137.0,0,,0
22660,8200.0,2,,0
22661,9140.0,1,214.0,2
22662,8881.0,2,978.0,8
22663,9141.0,1,,2
22664,2392.0,4,,0
22665,9140.0,1,1049.0,3
22666,9142.0,0,79.0,4
22667,7972.0,3,,0
22668,9143.0,0,140.0,1
22669,7972.0,2,,0
22670,7972.0,3,,1
22671,9144.0,1,43.0,1
22672,8089.0,1,60.0,3
22673,7972.0,1,,1
22674,7972.0,2,,0
22675,7972.0,5,,0
22677,7972.0,2,,1
22678,5480.0,0,,0
22679,9148.0,0,109.0,2
22680,3040.0,6,4019.0,0
22681,7555.0,13,,3
22683,8676.0,1,,0
22684,8438.0,2,998.0,4
22685,4908.0,4,106.0,0
22686,7224.0,7,,3
22687,2669.0,1,,0
22688,11954.0,9,,0
22689,7555.0,3,,3
22690,3488.0,2,221.0,2
22691,8114.0,1,42.0,0
22692,7828.0,1,,5
22693,9153.0,0,226.0,0
22694,9155.0,4,844.0,5
22695,14454.0,2,,0
22697,9142.0,13,1569.0,0
22698,9142.0,0,,0
22699,2921.0,0,731.0,4
22700,9157.0,1,209.0,6
22702,9158.0,2,464.0,7
22703,919.0,6,,0
22704,72.0,8,,6
22706,9160.0,0,110.0,0
22707,1764.0,3,,2
22709,9159.0,0,116.0,0
22710,9163.0,2,312.0,0
22711,4679.0,1,616.0,1
22712,5594.0,15,,1
22713,4856.0,4,,6
22714,8605.0,1,,0
22715,7788.0,1,,0
22716,9164.0,3,417.0,5
22717,8605.0,1,,0
22718,9097.0,17,24270.0,2
22719,9097.0,2,4475.0,1
22720,8605.0,4,,0
22721,7290.0,50,,6
22722,7224.0,7,,0
22723,7788.0,3,,0
22724,6082.0,6,,1
22725,9166.0,0,,0
22728,686.0,1,,0
22729,9169.0,5,470.0,1
22730,7224.0,3,,6
22731,7685.0,5,1204.0,0
22732,1225.0,2,213.0,0
22733,1036.0,10,,5
22735,9173.0,0,173.0,0
22736,4611.0,1,226.0,2
22737,8874.0,1,1354.0,6
22738,7411.0,0,,0
22739,1945.0,0,,1
22740,1945.0,3,,0
22741,1945.0,2,,0
22742,9174.0,2,933.0,8
22744,7290.0,3,,0
22745,7141.0,7,,3
22746,9176.0,1,106.0,3
22747,7224.0,3,,1
22748,7741.0,3,,0
22749,9177.0,3,468.0,11
22750,2831.0,0,,0
22752,6446.0,1,,0
22754,7071.0,3,,1
22755,2019.0,1,370.0,0
22756,6129.0,2,,0
22757,9180.0,1,727.0,1
22758,159.0,4,,0
22759,3382.0,1,,0
22760,9181.0,1,142.0,0
22761,7972.0,4,,0
22762,8109.0,0,183.0,0
22763,3382.0,2,,2
22764,9221.0,3,1115.0,1
22765,9182.0,5,525.0,2
22766,8701.0,3,137.0,7
22767,9185.0,1,133.0,5
22768,7972.0,20,710.0,3
22770,686.0,4,,2
22771,7290.0,3,,0
22772,2392.0,1,,1
22773,7741.0,0,152.0,4
22774,3269.0,4,641.0,2
22775,9190.0,1,191.0,1
22776,8605.0,2,,0
22777,3919.0,2,,1
22778,8207.0,2,,5
22779,8226.0,2,437.0,1
22780,25133.0,0,89.0,2
22781,8373.0,3,,3
22782,8293.0,3,,1
22783,9191.0,-2,502.0,2
22784,2392.0,5,,0
22785,7497.0,1,,2
22786,9193.0,1,807.0,1
22787,7224.0,15,707.0,6
22788,9194.0,1,148.0,3
22789,5191.0,0,,10
22790,686.0,3,,0
22791,858.0,1,,0
22792,9190.0,1,150.0,0
22793,6552.0,2,,1
22794,7224.0,1,,4
22795,1764.0,2,,9
22796,9195.0,1,1551.0,0
22798,9198.0,0,417.0,1
22800,9200.0,13,2415.0,2
22801,7788.0,7,,1
22802,334.0,12,,0
22803,7290.0,1,,1
22804,7471.0,19,2505.0,0
22805,3582.0,17,4442.0,8
22806,1764.0,8,,5
22807,9202.0,0,59.0,0
22809,9204.0,0,140.0,0
22811,9202.0,2,,0
22813,8701.0,1,,0
22814,4856.0,10,,0
22815,9203.0,1,579.0,1
22816,9206.0,1,5337.0,0
22817,1945.0,1,,0
22819,4856.0,3,240.0,2
22820,8013.0,1,,1
22821,7972.0,4,,7
22822,8013.0,5,,0
22823,8605.0,1,,1
22824,7788.0,5,,0
22825,7290.0,5,,0
22826,5739.0,4,,0
22827,7290.0,7,,1
22828,5739.0,26,,4
22829,7336.0,0,,0
22830,7290.0,6,,1
22831,5739.0,1,,4
22832,196.0,8,174.0,9
22833,9213.0,0,,14
22834,2126.0,8,,4
22835,9209.0,4,263.0,0
22836,9177.0,-1,125.0,0
22838,9208.0,0,353.0,2
22839,5256.0,6,,0
22840,9158.0,0,595.0,5
22842,5509.0,2,201.0,1
22843,8705.0,3,1508.0,14
22844,6129.0,1,,3
22845,2669.0,1,,1
22846,9232.0,5,734.0,1
22847,,2,,2
22848,9234.0,1,,3
22849,4013.0,1,225.0,3
22850,5509.0,-1,1475.0,9
22852,6946.0,3,251.0,3
22853,401.0,4,,2
22854,8391.0,3,,1
22855,1036.0,16,,9
22856,7420.0,1,916.0,0
22857,9216.0,1,173.0,1
22858,364.0,4,,6
22859,7741.0,1,,3
22860,2310.0,0,,0
22861,9194.0,1,52.0,0
22863,7788.0,2,,0
22864,5739.0,1,,2
22865,5739.0,1,,0
22866,485.0,5,,0
22867,3277.0,2,,0
22869,9224.0,1,2870.0,0
22872,887.0,3,,0
22873,887.0,10,,0
22874,8507.0,2,,1
22875,7828.0,1,,0
22877,9229.0,1,266.0,2
22878,,4,,0
22879,9222.0,2,2687.0,0
22880,7282.0,8,1556.0,1
22881,199.0,12,,2
22883,7224.0,1,,3
22884,7900.0,8,1363.0,1
22885,2392.0,1,,7
22886,9231.0,2,200.0,0
22887,686.0,3,,0
22888,495.0,1,,3
22889,3277.0,9,,2
22890,9235.0,0,4486.0,1
22891,9233.0,7,,3
22893,1390.0,1,,1
22894,9233.0,0,,0
22895,364.0,6,237.0,0
22896,9172.0,0,188.0,1
22897,6633.0,0,,1
22898,9207.0,1,,2
22899,919.0,4,,7
22900,919.0,5,,1
22901,9238.0,1,59.0,1
22902,7968.0,5,1354.0,0
22903,601.0,0,,0
22904,364.0,6,,0
22905,7290.0,10,,3
22906,8701.0,1,,0
22907,7972.0,1,,1
22908,1764.0,0,,0
22910,1098.0,3,2383.0,0
22911,2669.0,1,,0
22912,9242.0,2,155.0,6
22913,279.0,2,,0
22914,9177.0,1,294.0,7
22916,9243.0,1,1138.0,2
22917,7290.0,1,,1
22918,686.0,1,,1
22919,7290.0,3,,4
22920,8114.0,1,678.0,4
22922,,5,,1
22923,8177.0,1,,4
22924,9244.0,1,126.0,0
22925,9246.0,2,1209.0,0
22926,2958.0,3,,0
22927,2817.0,4,,2
22928,4127.0,2,223.0,0
22929,9007.0,2,,0
22931,9247.0,1,281.0,2
22932,9246.0,2,680.0,2
22933,6633.0,3,,0
22935,588.0,3,180.0,1
22936,9249.0,8,,5
22938,9248.0,10,2974.0,1
22939,9249.0,4,,1
22940,2310.0,3,522.0,0
22941,71.0,3,,1
22942,4253.0,4,,5
22943,5836.0,1,,0
22944,8200.0,2,,0
22945,5264.0,0,1286.0,2
22946,7224.0,2,,0
22947,7972.0,5,,1
22948,8242.0,4,,1
22949,7196.0,0,48.0,3
22950,7972.0,3,,0
22951,9253.0,4,404.0,1
22952,9252.0,5,611.0,0
22953,7972.0,0,,0
22954,9254.0,3,114.0,2
22955,9251.0,5,1860.0,7
22956,1098.0,2,221.0,2
22957,9256.0,0,453.0,0
22958,4978.0,0,,0
22959,9257.0,0,181.0,1
22960,4253.0,3,,0
22961,1643.0,5,606.0,1
22962,449.0,4,,0
22963,9233.0,3,,1
22964,4975.0,1,287.0,4
22965,7311.0,1,,0
22966,9080.0,1,,0
22967,9206.0,2,203.0,4
22968,9258.0,4,456.0,1
22969,144.0,1,,0
22970,449.0,2,,1
22971,656.0,2,,0
22972,6015.0,0,91.0,0
22973,686.0,1,,0
22974,8783.0,2,4045.0,4
22975,5509.0,2,,0
22976,8733.0,0,98.0,5
22978,7290.0,1,,0
22979,8760.0,2,958.0,0
22980,9259.0,-1,201.0,6
22981,919.0,2,,0
22983,2150.0,1,,0
22984,8212.0,0,199.0,2
22985,4505.0,1,,0
22986,5739.0,1,,6
22987,4505.0,1,,3
22988,6015.0,16,14092.0,0
22989,8013.0,3,745.0,0
22990,3903.0,0,,0
22992,7972.0,3,,2
22993,8605.0,8,,0
22994,4505.0,0,,1
22995,8207.0,3,,0
22996,8605.0,0,,0
22997,364.0,14,,1
22998,9249.0,5,,3
22999,,1,1172.0,3
23000,2425.0,2,,0
23001,279.0,0,,0
23003,919.0,6,,5
23005,9177.0,-3,453.0,9
23006,7411.0,1,408.0,2
23007,9251.0,2,933.0,0
23008,8391.0,0,,0
23010,9267.0,4,1179.0,6
23011,72.0,2,,0
23012,5535.0,3,326.0,0
23013,666.0,3,,4
23014,2126.0,23,,2
23015,666.0,9,,1
23016,8526.0,5,,1
23017,7521.0,3,301.0,4
23018,3919.0,1,,0
23019,3382.0,3,,6
23020,2392.0,3,,0
23021,7290.0,0,,0
23022,8772.0,3,,5
23023,6785.0,2,230.0,0
23024,795.0,2,131.0,2
23025,9013.0,2,83.0,0
23026,2116.0,7,,1
23027,9224.0,0,881.0,0
23028,9251.0,2,,5
23029,1934.0,1,,1
23030,5509.0,1,,3
23031,5509.0,0,,7
23032,6489.0,0,368.0,8
23033,159.0,4,,10
23034,159.0,4,,2
23035,9273.0,2,270.0,2
23036,8462.0,8,612.0,0
23037,6434.0,5,1959.0,1
23038,8447.0,1,117.0,2
23039,2817.0,5,,1
23040,666.0,0,,1
23041,7224.0,2,,2
23042,8724.0,10,4617.0,1
23043,2817.0,5,,3
23044,9222.0,1,495.0,18
23045,4253.0,11,,4
23047,5739.0,3,,5
23048,7497.0,5,,3
23049,9277.0,2,174.0,6
23050,8289.0,2,,0
23051,2392.0,4,,7
23052,2817.0,4,,4
23053,9278.0,1,320.0,2
23054,4559.0,4,1000.0,1
23056,9207.0,3,,0
23057,3432.0,1,287.0,3
23058,8013.0,2,,4
23059,9281.0,0,1310.0,0
23060,9282.0,5,819.0,4
23061,919.0,2,,5
23062,7521.0,0,,0
23063,6129.0,1,,1
23064,7375.0,3,94.0,6
23065,2669.0,3,,2
23066,9317.0,4,249.0,6
23068,8927.0,11,369.0,5
23069,2392.0,5,,0
23070,2392.0,7,,5
23071,9285.0,1,289.0,2
23072,6489.0,4,523.0,4
23073,9288.0,4,232.0,0
23074,8733.0,2,242.0,2
23075,7828.0,4,,4
23076,7486.0,6,112.0,3
23077,686.0,3,,0
23078,7224.0,7,,4
23079,8724.0,3,1368.0,0
23080,8447.0,1,,0
23081,9290.0,2,723.0,1
23082,686.0,5,,1
23085,9291.0,2,,2
23086,7290.0,2,,0
23087,1764.0,1,,0
23088,5154.0,0,175.0,4
23089,5627.0,1,,0
23090,5836.0,7,2328.0,2
23091,8927.0,4,69.0,2
23092,9292.0,5,509.0,6
23093,9293.0,0,84.0,3
23094,686.0,5,,2
23096,8462.0,5,,3
23097,8772.0,1,,0
23098,9294.0,2,778.0,0
23099,9295.0,1,1095.0,1
23100,7290.0,1,,1
23101,4505.0,1,,0
23102,8605.0,2,,6
23106,8662.0,11,2791.0,1
23107,6993.0,16,,2
23108,6096.0,1,231.0,3
23109,1764.0,3,,0
23110,7411.0,3,1401.0,0
23111,8772.0,6,,0
23113,573.0,4,,0
23115,7555.0,1,,0
23116,7290.0,2,,0
23117,4426.0,64,10871.0,3
23118,7521.0,3,,2
23120,2660.0,1,287.0,2
23122,8662.0,5,,0
23123,159.0,7,,4
23124,686.0,18,,2
23125,159.0,3,,2
23126,7290.0,3,,2
23127,2958.0,2,,9
23128,1977.0,7,1040.0,3
23129,2921.0,2,,2
23130,2970.0,61,,10
23131,4253.0,11,,4
23132,8200.0,14,,5
23133,7224.0,4,,7
23134,9313.0,0,1323.0,7
23136,8114.0,4,1089.0,2
23137,7900.0,4,489.0,4
23138,9253.0,7,,1
23139,930.0,9,,0
23142,5795.0,23,3563.0,2
23143,6412.0,2,203.0,0
23144,9315.0,3,740.0,2
23145,666.0,5,,0
23146,6897.0,2,340.0,4
23147,2116.0,1,,1
23148,264.0,1,,5
23149,264.0,4,,2
23150,7828.0,0,,0
23151,264.0,4,,1
23152,7712.0,5,1031.0,2
23153,561.0,4,,1
23154,9318.0,2,305.0,5
23156,5739.0,2,,2
23157,9320.0,2,388.0,0
23158,9322.0,3,1407.0,2
23159,8076.0,9,659.0,0
23160,666.0,0,,3
23161,919.0,5,,4
23162,666.0,2,,0
23163,9323.0,2,1129.0,2
23164,601.0,5,,2
23165,919.0,7,,3
23166,5836.0,3,,0
23167,9326.0,1,192.0,0
23168,5739.0,10,,4
23169,9323.0,2,179.0,1
23171,9327.0,1,113.0,0
23172,1098.0,1,,7
23173,9278.0,2,682.0,3
23174,9233.0,3,,3
23175,2310.0,3,,0
23176,7555.0,3,,0
23177,9328.0,6,672.0,7
23178,88.0,2,,1
23179,5739.0,4,,1
23180,5739.0,4,,2
23181,9177.0,4,316.0,6
23182,2336.0,1,316.0,4
23183,7555.0,4,,5
23184,8898.0,1,,2
23185,8605.0,0,,0
23186,8605.0,2,,1
23187,666.0,12,,1
23188,8750.0,0,,5
23189,8116.0,1,553.0,0
23190,8724.0,4,,1
23191,449.0,0,,0
23192,7497.0,11,,0
23193,9318.0,3,134.0,3
23194,9335.0,2,143.0,5
23196,7828.0,1,,0
23197,3903.0,5,3421.0,1
23198,2126.0,18,,5
23199,7071.0,12,,0
23200,740.0,4,195.0,0
23201,9340.0,7,240.0,2
23202,9337.0,0,428.0,0
23203,88.0,5,,0
23204,2669.0,2,,0
23205,3331.0,2,,0
23206,4856.0,8,,4
23207,7555.0,4,,8
23208,9304.0,2,397.0,2
23209,740.0,4,,0
23210,8361.0,-2,191.0,4
23211,7788.0,2,,6
23212,7788.0,0,,2
23213,8750.0,2,,0
23214,8116.0,6,377.0,0
23215,6082.0,1,,1
23216,2116.0,2,,0
23218,9343.0,0,147.0,5
23220,2986.0,1,205.0,1
23221,9344.0,1,267.0,7
23222,9233.0,2,,0
23223,5627.0,0,,1
23224,9345.0,4,849.0,0
23225,7258.0,28,1190.0,11
23226,9346.0,2,301.0,1
23227,9335.0,1,,1
23228,9231.0,1,353.0,5
23230,5191.0,2,,3
23231,9344.0,1,156.0,0
23232,9349.0,2,269.0,0
23234,8004.0,7,4800.0,0
23235,9348.0,6,1297.0,2
23236,9233.0,2,,2
23238,8076.0,9,1401.0,0
23239,2860.0,1,,0
23240,603.0,2,,0
23241,8120.0,6,,2
23242,7733.0,1,,3
23243,3432.0,1,,1
23244,9332.0,2,419.0,0
23245,2772.0,5,454.0,10
23246,9233.0,3,,4
23247,449.0,1,,0
23248,9351.0,4,499.0,2
23249,601.0,5,,0
23252,9353.0,5,78.0,0
23253,7071.0,1,,4
23254,6552.0,1,,0
23255,9207.0,0,,0
23256,7972.0,1,,1
23257,6552.0,0,,2
23258,6355.0,2,279.0,1
23259,7224.0,3,,9
23260,7972.0,1,,0
23261,1764.0,0,,0
23262,2392.0,2,,6
23263,3053.0,2,120.0,0
23264,4505.0,1,,0
23266,919.0,6,,1
23267,4673.0,3,961.0,1
23268,4505.0,2,,0
23270,5755.0,4,220.0,0
23271,3382.0,1,,0
23272,2728.0,1,,0
23273,686.0,2,,0
23274,4856.0,1,,0
23275,9360.0,1,620.0,1
23276,1513.0,3,2147.0,5
23277,442.0,6,,3
23278,5836.0,1,,3
23279,5836.0,1,,2
23281,8783.0,0,306.0,9
23282,4701.0,2,366.0,5
23283,3382.0,-1,,0
23284,7555.0,3,,0
23285,5461.0,1,,0
23286,7521.0,0,,1
23287,4253.0,6,,3
23288,4887.0,2,544.0,0
23289,7290.0,0,,0
23290,601.0,3,,2
23291,7290.0,3,,0
23292,9362.0,4,173.0,2
23293,9363.0,0,119.0,1
23294,8605.0,2,,0
23295,9365.0,2,388.0,0
23296,144.0,1,,2
23297,9366.0,3,570.0,0
23298,930.0,4,,2
23300,9251.0,2,316.0,0
23302,9367.0,0,799.0,2
23303,9343.0,4,182.0,0
23305,9369.0,2,601.0,0
23306,3382.0,1,,4
23307,364.0,2,,11
23308,9233.0,7,826.0,3
23309,1739.0,7,,2
23310,8836.0,0,,0
23311,9203.0,1,359.0,0
23312,7224.0,5,,2
23313,364.0,4,490.0,2
23314,9203.0,3,551.0,2
23315,6897.0,1,,1
23316,6082.0,1,,1
23317,364.0,5,1039.0,6
23318,2310.0,1,,3
23319,9371.0,2,883.0,2
