Id,Reputation,Views,UpVotes,DownVotes
11968,101,0,0,0
11969,161,9,2,0
11970,1,0,0,0
11972,101,21,0,0
11973,16,2,0,0
11974,1,1,0,0
11975,6,0,0,0
11976,141,6,3,0
11977,123,7,0,0
11979,107,13,1,0
11980,101,0,0,0
11981,5850,655,343,8
11983,16,1,0,0
11984,552,44,18,0
11985,6,9,0,0
11987,1,3,0,0
11988,128,3,1,0
11989,101,1,0,0
11991,128,2,3,0
11992,1,2,0,0
11994,6,0,0,0
11995,1,1,0,0
11996,101,1,0,0
11997,103,3,0,0
11998,56,5,0,0
11999,21,7,0,0
12000,1,0,0,0
12001,149,27,0,0
12002,1,0,0,0
12003,21,4,0,0
12004,1,2,0,0
12005,157,31,17,0
12006,101,0,2,0
12008,281,126,3,0
12010,26,12,0,0
12012,101,0,1,0
12013,163,8,6,0
12014,218,12,2,0
12015,111,2,0,0
12016,101,2,0,0
12017,101,0,0,0
12018,133,1,0,0
12019,1,0,0,0
12020,108,9,2,0
12021,1,0,0,0
12022,6,3,0,0
12024,47,5,5,0
12026,11,12,0,0
12027,101,0,3,0
12028,106,4,0,0
12030,101,2,5,0
12031,372,28,9,0
12032,101,0,0,0
12033,21,3,0,0
12034,13,1,0,0
12035,43,4,14,0
12036,140,20,11,0
12038,1,0,0,0
12040,1,1,0,0
12041,13,3,0,0
12042,31,3,0,0
12043,18,22,38,0
12044,101,0,7,0
12045,11,1,0,0
12046,129,15,1,0
12047,1,0,0,0
12049,101,0,0,0
12050,1,0,0,0
12051,84,9,0,0
12052,127,6,9,0
12053,354,18,17,0
12054,16,0,9,0
12055,11,4,0,0
12056,6,4,0,0
12057,26,4,0,0
12058,21,3,0,0
12059,101,0,1,0
12060,306,13,10,1
12061,26,1,0,0
12063,101,5,0,0
12064,101,1,0,0
12065,1,0,0,0
12066,1,0,0,0
12067,1,1,0,0
12068,101,0,1,0
12069,101,2,0,0
12070,128,15,1,0
12071,101,0,12,0
12072,153,0,1,0
12073,1,0,0,0
12074,36,8,0,0
12075,1,1,0,0
12078,188,17,4,0
12079,1,0,0,0
12080,101,1,3,0
12081,11,5,0,0
12082,101,0,0,0
12083,83,10,8,0
12084,101,1,0,0
12085,53,5,0,0
12086,152,10,3,0
12087,11,18,0,0
12088,1,0,0,0
12089,101,0,0,0
12090,185,18,0,0
12091,11,3,0,0
12092,16,7,0,0
12094,1,0,0,0
12095,1,0,0,0
12096,329,34,4,0
12097,48,2,2,0
12098,1,0,0,0
12100,221,19,20,0
12101,1,1,0,0
12102,6,3,0,0
12103,101,0,0,0
12104,1,3,0,0
12106,279,28,49,0
12107,1,2,0,0
12109,1,0,0,0
12110,16,0,0,0
12111,1,0,0,0
12112,11,1,0,0
12113,101,1,0,0
12114,101,1,0,0
12115,41,3,0,0
12116,101,0,2,0
12117,156,10,1,0
12118,153,12,2,0
12119,16,0,0,0
12120,101,1,0,0
12121,101,0,3,0
12122,101,3,0,0
12123,43,0,0,0
12124,101,1,1,0
12125,21,0,0,0
12126,1,0,0,0
12128,97,6,3,0
12129,56,3,1,0
12130,1,5,0,0
12131,103,4,22,0
12132,1,1,0,0
12134,101,0,0,0
12135,1,1,0,0
12136,101,0,0,0
12137,1,8,0,0
12138,1,0,0,0
12139,11,3,0,0
12140,1,0,0,0
12141,289,57,11,0
12142,253,18,5,0
12143,21,3,0,0
12144,11,1,0,0
12145,6,3,0,0
12146,16,2,0,0
12147,665,86,62,1
12149,11,2,0,0
12150,101,0,0,0
12151,101,2,0,0
12153,113,1,1,0
12154,101,1,1,0
12155,1,0,0,0
12156,186,3,2,0
12157,1,0,0,0
12158,16,8,0,0
12160,51,3,0,0
12161,39,4,0,0
12162,1,0,0,0
12163,11,5,0,0
12164,211,14,2,0
12165,46,15,0,0
12166,101,0,0,0
12167,101,0,1,0
12168,13,0,0,0
12169,31,3,0,0
12170,101,2,0,0
12171,101,0,5,0
12172,51,4,0,0
12173,101,0,0,0
12174,158,17,16,0
12175,33,7,2,0
12176,11,2,0,0
12177,92,16,0,0
12178,1,1,0,0
12179,101,0,0,0
12180,37,33,1,0
12181,56,10,0,0
12182,1,0,0,0
12183,1,0,0,0
12184,101,0,3,0
12185,16,3,0,0
12186,1,2,0,0
12187,1,0,0,0
12188,101,1,0,0
12189,101,1,1,0
12191,101,0,0,0
12192,101,0,0,0
12193,6,0,0,0
12194,21,3,0,0
12196,11,4,0,0
12197,36,4,0,0
12198,1,0,0,0
12200,101,0,0,0
12201,16,1,0,0
12202,153,3,5,0
12204,101,1,0,0
12205,111,2,0,0
12206,101,5,3,0
12207,16,2,0,0
12208,36,2,0,0
12209,51,20,0,0
12210,21,4,0,0
12211,1,0,0,0
12212,1,1,0,0
12213,6,0,0,0
12214,101,2,0,0
12215,16,0,0,0
12217,1,0,0,0
12218,238,16,10,0
12219,31,4,0,0
12220,21,1,0,0
12221,116,1,0,0
12222,1,0,0,0
12223,83,24,3,0
12224,101,0,0,0
12225,1,5,0,0
12226,101,1,5,0
12227,1,2,0,0
12228,118,8,2,0
12229,131,7,7,0
12230,1,0,0,0
12231,31,3,8,0
12233,306,22,0,0
12234,18,0,0,0
12235,11,4,0,0
12236,122,25,2,0
12238,101,1,1,0
12239,101,2,0,0
12240,101,0,0,0
12242,101,3,0,0
12243,101,0,0,0
12244,50,9,2,0
12245,174,11,3,0
12246,64,3,2,0
12248,56,5,0,0
12250,1,0,0,0
12251,101,0,0,0
12253,1,1,0,0
12254,101,0,2,0
12255,1,0,0,0
12256,1,0,0,0
12257,33,3,2,0
12258,672,36,69,0
12259,18,2,0,0
12260,131,6,3,0
12261,11,4,0,0
12262,101,0,0,0
12263,1,1,0,0
12264,1,1,0,0
12265,566,66,15,1
12266,1,0,0,0
12267,118,2,1,0
12268,101,0,0,0
12269,1,0,0,0
12270,26,3,0,0
12271,101,4,1,0
12272,101,0,3,0
12274,1,0,0,0
12275,79,9,0,0
12276,1,0,0,0
12277,11,2,0,0
12278,41,2,0,0
12279,1,1,0,0
12281,101,0,0,0
12282,16,5,0,0
12283,6,2,0,0
12284,11,3,0,0
12286,1,0,0,0
12287,91,20,16,0
12288,106,4,0,0
12289,1,0,0,0
12290,126,12,0,0
12291,3,0,0,0
12292,1,2,0,0
12294,1,0,0,0
12295,1,0,0,0
12296,23,3,0,0
12297,1,1,0,0
12298,1,10,0,0
12299,21,2,0,0
12300,101,0,0,0
12301,6,1,0,0
12302,6,1,0,0
12305,126,10,2,0
12306,85,6,0,0
12307,160,20,1,0
12308,6,1,0,0
12309,16,6,0,0
12310,16,1,0,0
12311,11,3,0,0
12312,101,1,1,0
12313,101,0,0,0
12317,1,0,0,0
12318,551,73,418,18
12319,1,0,0,0
12320,1,0,0,0
12321,16,5,0,0
12322,1,0,0,0
12323,1,3,0,0
12324,21,2,0,0
12325,1,0,0,0
12326,118,5,0,0
12327,101,4,0,0
12329,1003,273,22,0
12330,6,2,0,0
12331,61,25,6,0
12332,1,0,0,0
12333,30,7,1,0
12334,95,9,6,0
12335,76,1,0,0
12336,11,7,0,0
12337,1,0,0,0
12339,162,8,14,0
12340,1,10,0,0
12341,31,3,0,0
12342,113,7,84,0
12343,1,0,0,0
12344,16,16,0,0
12345,11,0,0,0
12346,1,1,0,0
12347,400,28,31,6
12348,6,2,0,0
12350,1,0,0,0
12351,18,0,0,0
12352,1,1,0,0
12353,168,32,0,0
12354,1,0,0,0
12355,36,8,0,0
12357,31,6,0,0
12358,6,0,0,0
12359,787,113,652,3
12360,156,1,0,0
12361,113,3,3,0
12362,11,0,0,0
12363,101,0,0,0
12364,101,0,1,0
12365,104,35,27,0
12366,1,10,0,0
12367,1,2,0,0
12368,16,3,2,0
12369,1,1,0,0
12370,82,10,36,0
12371,101,0,0,0
12372,1,5,0,0
12373,86,12,0,0
12374,101,0,2,0
12375,1,0,0,0
12376,1,0,0,0
12377,11,4,0,0
12378,1,0,0,0
12379,66,7,0,0
12380,98,1,3,0
12381,123,4,0,0
12383,26,1,0,0
12384,11,0,0,0
12386,101,0,2,0
12387,36,1,0,0
12388,101,1,0,0
12389,101,0,0,0
12390,101,0,4,0
12392,101,0,0,0
12393,186,11,6,0
12394,101,0,1,0
12395,13,4,0,0
12396,16,0,0,0
12397,41,8,1,0
12398,21,0,0,0
12399,6,0,0,0
12400,103,6,1,0
12401,62,22,7,0
12402,101,2,0,0
12403,101,0,4,0
12404,101,1,0,0
12405,1,2,0,0
12406,16,1,0,0
12407,101,1,1,0
12408,1,1,0,0
12409,13,3,0,0
12410,106,10,8,0
12411,213,2,8,0
12412,1,0,0,0
12413,1,0,0,0
12414,26,2,0,0
12415,26,7,0,0
12416,1,0,0,0
12417,43,1,1,0
12418,101,0,1,0
12419,38,2,4,0
12420,31,3,0,0
12421,101,2,1,0
12422,1,2,0,0
12423,76,9,1,0
12424,18,7,0,0
12425,113,1,1,0
12426,11,4,0,0
12427,146,12,1,0
12428,1,2,0,0
12429,123,12,2,0
12431,601,22,14,0
12432,101,1,0,0
12434,1,1,0,0
12435,1,0,0,0
12436,852,37,51,1
12437,101,0,0,0
12438,1,0,0,0
12439,36,0,3,0
12440,101,0,7,0
12441,101,0,0,0
12442,1,3,0,0
12443,101,0,0,0
12444,11,2,0,0
12445,1,1,0,0
12446,156,22,51,1
12447,21,1,0,0
12449,21,7,0,0
12450,157,13,109,0
12453,6,1,0,0
12454,101,1,0,0
12455,23,11,0,0
12456,101,0,5,0
12457,13,4,0,0
12458,1,1,0,0
12459,111,3,0,0
12460,51,4,0,0
12461,113,4,0,0
12462,11,18,0,0
12463,316,26,46,0
12466,69,25,0,0
12467,8,2,0,0
12468,1,0,0,0
12469,21,3,0,0
12470,121,4,0,0
12471,121,11,1,0
12473,101,2,1,0
12474,1,0,0,0
12475,16,1,0,0
12476,118,2,7,0
12477,128,9,3,0
12478,101,1,0,0
12479,1,0,0,0
12481,112,35,5,0
12482,6,2,0,0
12483,21,1,0,0
12484,133,5,1,0
12485,11,2,0,0
12486,141,25,16,0
12487,16,6,0,0
12488,31,9,2,0
12489,1,1,0,0
12490,57,23,4,0
12491,6,2,0,0
12492,1537,228,44,0
12493,106,3,0,0
12494,186,27,1,0
12495,6,2,0,0
12496,68,4,4,0
12497,1,0,0,0
12498,101,1,0,0
12499,36,8,0,0
12500,1,0,0,0
12502,105,8,3,0
12503,1,0,0,0
12505,43,4,1,0
12506,11,1,0,0
12508,6,0,0,0
12509,101,0,0,0
12510,1,2,0,0
12511,116,4,0,0
12512,103,2,0,0
12513,121,3,1,0
12514,101,9,1,0
12515,1,0,0,0
12516,1,0,0,0
12517,101,0,0,0
12518,872,87,100,1
12519,23,0,1,0
12520,1,0,0,0
12521,738,153,23,0
12522,11,1,0,0
12524,11,0,0,0
12525,101,5,3,0
12526,133,6,0,0
12528,101,0,7,0
12530,101,0,0,0
12531,3,4,0,0
12532,18,32,1,0
12533,101,1,0,0
12534,123,6,1,0
12535,113,2,6,0
12536,118,4,8,0
12537,101,1,3,0
12538,1,0,0,0
12539,21,5,0,0
12540,500,52,20,2
12541,101,1,2,0
12542,106,0,12,0
12543,106,4,0,0
12544,1,6,0,0
12545,108,2,1,0
12546,1,1,0,0
12547,1,0,0,0
12548,811,635,3,0
12549,101,0,5,0
12550,101,1,4,0
12551,115,19,4,0
12552,126,2,2,0
12553,49,4,0,0
12554,1,4,0,0
12558,111,2,0,0
12559,16,0,0,0
12560,36,0,0,0
12561,55,4,0,0
12562,51,10,0,0
12563,101,0,0,0
12564,101,4,0,0
12565,218,7,59,0
12566,332,18,11,0
12567,101,1,0,0
12568,101,36,0,0
12569,1,0,0,0
12571,1,0,0,0
12572,101,0,0,0
12573,43,2,0,0
12574,70,2,0,0
12575,21,18,0,0
12576,123,5,4,0
12577,3,2,0,0
12578,101,0,5,0
12580,101,3,1,0
12581,16,4,0,0
12582,26,2,0,0
12583,526,40,8,1
12584,101,0,0,0
12585,16,5,0,0
12586,41,2,0,0
12587,110,3,4,0
12588,6,1,0,0
12590,1,2,0,0
12593,101,0,1,0
12596,6,3,0,0
12597,1,0,0,0
12598,46,0,0,0
12600,16,2,0,0
12602,48,14,1,0
12603,963,149,61,0
12604,1,1,0,0
12605,26,3,0,0
12606,1,1,0,0
12607,118,0,0,0
12608,16,3,0,0
12610,101,3,0,0
12612,113,2,1,0
12613,101,0,3,0
12614,11,0,0,0
12615,666,21,86,0
12616,11,5,0,0
12617,1,1,0,0
12618,118,0,1,0
12619,101,4,0,0
12620,21,1,0,0
12621,51,1,0,0
12622,1,1,0,0
12624,11,1,0,0
12625,11,1,0,0
12626,206,31,15,1
12627,163,12,1,0
12628,101,0,0,0
12629,3,7,0,0
12630,11,3,0,0
12631,1,1,0,0
12632,16,0,0,0
12633,11,2,0,0
12634,1,0,0,0
12635,101,0,0,0
12636,101,0,1,0
12637,116,3,3,0
12638,31,0,0,0
12640,55,2,0,0
12641,18,10,0,0
12643,101,0,0,0
12644,101,0,3,0
12646,118,12,2,0
12647,204,7,6,0
12648,36,3,0,0
12649,17,14,0,0
12650,118,4,0,0
12651,101,0,0,0
12652,1,1,0,0
12653,1,2,0,0
12654,101,0,0,0
12656,6,5,0,0
12657,1,0,0,0
12658,1,0,0,0
12661,8,3,0,0
12663,1,0,0,0
12665,92,23,5,0
12666,101,0,1,0
12667,1,0,0,0
12668,101,0,0,0
12670,1,1,0,0
12671,101,0,0,0
12672,1,0,0,0
12675,116,15,0,0
12676,101,1,0,0
12678,176,10,2,0
12679,101,0,0,0
12680,101,0,0,0
12681,6,1,0,0
12682,33,14,1,0
12683,116,4,0,0
12685,1,2,0,0
12686,6,4,0,0
12687,6,6,0,0
12688,1,1,0,0
12689,51,7,0,0
12690,112,12,5,0
12692,1,0,0,0
12693,1,0,0,0
12694,6,1,0,0
12695,21,0,0,0
12696,1,1,0,0
12697,90,2,7,0
12698,1,0,0,0
12699,101,0,0,0
12700,8,11,0,0
12701,31,8,0,0
12702,111,4,0,0
12703,11,0,0,0
12704,121,0,0,0
12705,16,3,0,0
12706,1,0,0,0
12707,131,8,0,0
12708,11,6,0,0
12709,16,2,0,0
12710,622,197,6,2
12711,38,10,4,0
12712,6,0,0,0
12713,1,3,0,0
12714,31,10,0,0
12715,41,3,2,0
12716,1,0,0,0
12718,101,0,0,0
12719,453,18,11,0
12720,16,4,0,0
12722,101,0,1,0
12726,1,9,0,0
12727,6,0,0,0
12728,21,4,0,0
12729,101,0,0,0
12730,11,8,0,0
12731,11,3,0,0
12733,82,27,2,0
12734,143,11,0,0
12736,26,2,1,0
12737,276,31,6,0
12738,131,5,0,0
12739,11,3,0,0
12740,101,0,2,0
12741,101,0,1,0
12742,101,2,0,0
12744,101,1,0,0
12745,27,9,0,0
12746,13,3,0,0
12747,101,0,1,0
12749,1,1,0,0
12750,101,37,1,0
12751,123,1,1,0
12752,387,21,26,4
12753,143,5,0,0
12754,51,16,0,0
12755,1,0,0,0
12756,31,1,0,0
12757,1,0,0,0
12758,106,2,3,0
12759,101,0,0,0
12761,6,0,0,0
12763,1,0,0,0
12764,101,0,0,0
12765,1,0,0,0
12766,1,1,0,0
12768,101,11,0,0
12769,16,10,0,0
12770,31,10,0,0
12771,21,1,1,0
12773,103,6,0,0
12775,101,0,0,0
12777,41,6,0,0
12780,1,1,0,0
12782,21,1,0,0
12783,18,0,0,0
12784,14,1,0,0
12785,16,1,0,0
12786,425,51,195,1
12788,1,3,0,0
12789,1,3,0,0
12790,1,0,0,0
12793,134,23,19,1
12794,121,4,2,0
12795,1,1,0,0
12796,33,7,0,0
12797,18,2,0,0
12798,28,0,0,0
12801,190,6,0,0
12802,6,5,0,0
12803,46,6,9,0
12804,11,0,0,0
12805,6,2,0,0
12806,13,0,0,0
12807,120,6,2,0
12808,101,4,78,0
12809,106,3,0,0
12810,13,1,0,0
12811,1,3,0,0
12812,141,2,0,0
12813,23,8,1,0
12814,162,9,15,0
12815,13,5,0,0
12816,31,2,0,0
12817,106,5,4,0
12818,7,0,0,0
12819,1,2,0,0
12820,210,2,2,1
12821,1,0,0,0
12823,101,1,0,0
12824,11,0,0,0
12825,1,0,0,0
12826,1,0,0,0
12827,116,4,0,0
12828,68,0,0,0
12829,1,1,0,0
12831,101,0,0,0
12832,101,0,1,0
12833,870,54,18,1
12834,6,1,0,0
12836,1,2,0,0
12837,26,2,0,0
12839,1,0,0,0
12840,11,1,0,0
12842,213,23,6,1
12843,16,2,0,0
12844,1,0,0,0
12847,6,0,0,0
12848,1,0,0,0
12850,1,0,0,0
12851,91,7,0,0
12853,117,12,1,0
12854,13,8,0,0
12856,140,6,8,0
12857,166,39,0,0
12858,155,16,3,0
12859,81,36,0,0
12860,21,4,0,0
12861,41,1,0,0
12863,1,0,0,0
12864,1,0,0,0
12865,261,37,24,1
12866,36,1,0,0
12868,128,4,3,0
12870,116,2,0,0
12871,41,7,0,0
12872,1,9,0,0
12873,36,2,0,0
12875,1,0,0,0
12876,101,0,1,0
12877,13,2,0,0
12878,101,0,2,0
12879,26,3,0,0
12880,6,0,0,0
12881,101,6,0,0
12883,113,5,3,0
12884,101,4,0,0
12885,128,4,1,0
12886,1,2,0,0
12887,16,1,0,0
12888,1,1,0,0
12889,3,2,0,0
12890,1,0,0,0
12891,65,8,10,0
12892,101,0,0,0
12893,101,2,0,0
12894,1,6,0,0
12895,1335,121,26,5
12896,1,4,0,0
12897,16,0,0,0
12898,75,15,4,0
12899,21,1,0,0
12900,21,1,0,0
12902,38,2,1,0
12903,1,0,0,0
12904,11,14,0,0
12905,36,0,0,0
12907,11,1,0,0
12908,1,1,0,0
12909,1,0,0,0
12910,1,17,0,0
12911,14,4,0,0
12912,18,2,1,0
12913,1,1,0,0
12914,101,0,0,0
12916,118,3,1,0
12917,101,1,0,0
12918,1,0,0,0
12921,101,2,3,0
12922,101,0,0,0
12923,415,55,6,0
12924,138,15,6,0
12925,6,2,0,0
12926,16,2,0,0
12927,11,0,0,0
12928,1,1,0,0
12929,1,0,0,0
12930,1,8,0,0
12931,6,5,0,0
12932,16,3,1,0
12934,1,4,0,0
12935,21,5,0,0
12936,101,0,0,0
12937,21,7,1,0
12938,11,1,0,0
12939,1,1,0,0
12940,101,0,0,0
12941,21,7,0,0
12942,106,4,1,0
12943,39,1,0,0
12944,101,2,1,0
12945,1,0,0,0
12946,113,3,0,0
12947,160,19,7,0
12948,141,15,3,0
12949,101,0,5,0
12950,1,0,0,0
12951,8,0,0,0
12952,1,2,0,0
12953,128,6,3,0
12954,101,0,0,0
12956,18,5,1,0
12957,101,0,0,0
12958,101,0,0,0
12959,101,1,0,0
12960,111,2,9,0
12961,101,0,0,0
12962,31,11,0,0
12963,11,1,0,0
12964,1,0,0,0
12966,1,0,0,0
12968,515,28,3,1
12969,11,0,0,0
12970,16,3,0,0
12971,11,3,0,0
12972,11,0,0,0
12973,101,0,1,0
12974,1,2,0,0
12975,11,1,0,0
12976,26,5,0,0
12977,13,4,0,0
12979,101,2,0,0
12980,1,2,0,0
12981,122,7,1,0
12982,11,0,0,0
12983,108,3,17,0
12985,1,0,0,0
12986,101,0,0,0
12987,6,2,0,0
12988,1,0,0,0
12989,126,1,4,0
12990,1,3,0,0
12991,8,11,0,0
12992,1,0,0,0
12993,16,21,0,0
12995,16,3,0,0
12996,1,0,0,0
12998,101,0,0,0
12999,6,2,0,0
13000,51,5,0,0
13001,1,0,0,0
13002,217,50,0,0
13006,101,0,0,0
13007,1,3,0,0
13008,111,1,0,0
13009,6,9,0,0
13010,50,32,0,0
13011,21,4,0,0
13012,36,0,0,0
13013,101,1,0,0
13014,101,4,0,0
13015,101,0,0,0
13016,1,2,0,0
13017,176,8,6,0
13019,101,0,0,0
13020,40,6,4,0
13021,11,4,0,0
13022,315,54,17,0
13023,166,8,2,0
13024,36,3,0,0
13025,1,5,0,0
13028,1,0,0,0
13029,101,0,0,0
13030,101,1,0,0
13032,6,0,0,0
13033,6,7,0,0
13034,131,5,0,0
13035,58,13,1,0
13038,146,33,9,0
13039,126,4,0,0
13040,6,0,0,0
13041,36,7,40,0
13042,101,0,0,0
13043,223,23,0,0
13044,1,1,0,0
13045,1,0,0,0
13047,4577,250,79,3
13049,101,6,4,0
13050,101,0,0,0
13051,1,0,0,0
13052,1,1,0,0
13055,1,0,0,0
13057,129,2,8,0
13059,21,0,0,0
13060,1,0,0,0
13061,101,1,0,0
13063,111,2,0,0
13064,1,4,0,0
13065,148,18,2,0
13066,178,10,14,0
13067,101,0,0,0
13070,106,1,2,0
13071,11,4,0,0
13072,6,6,0,0
13073,101,0,0,0
13074,1,2,0,0
13075,141,16,1,0
13076,5,22,0,0
13077,121,5,2,0
13078,1,0,0,0
13079,1,1,0,0
13080,21,1,0,0
13081,101,0,0,0
13082,101,2,11,0
13083,4,1,0,0
13084,1,0,0,0
13085,160,13,2,0
13086,101,5,1,0
13087,11,9,0,0
13090,156,10,6,0
13091,111,7,14,0
13092,19,4,0,0
13094,101,0,1,0
13095,1,5,0,0
13097,23,3,0,0
13098,1,0,0,0
13099,16,1,0,0
13100,11,0,0,0
13101,11,1,0,0
13102,101,2,0,0
13103,1,0,0,0
13104,65,20,3,0
13105,21,2,0,0
13106,71,8,16,0
13107,143,8,20,0
13108,15,4,0,0
13109,101,2,5,0
13110,11,48,0,0
13111,101,1,0,0
13112,1,0,0,0
13114,101,0,4,0
13115,6,1,0,0
13116,101,3,0,0
13117,1,0,0,0
13118,31,17,2,0
13120,101,1,2,0
13121,1,0,0,0
13122,41,4,3,0
13123,13,5,0,0
13125,1,0,0,0
13126,1,0,0,0
13127,6,1,0,0
13128,173,87,14,0
13129,103,4,3,0
13130,153,12,10,0
13131,1,1,0,0
13132,11,7,0,0
13133,6,2,0,0
13134,101,0,0,0
13135,11,7,0,0
13136,1,1,0,0
13137,1,0,0,0
13138,3518,315,63,2
13139,6,0,0,0
13140,103,2,72,0
13141,36,1,0,0
13143,16,0,0,0
13145,101,0,0,0
13147,36,0,0,0
13148,1,0,0,0
13150,1,0,0,0
13151,101,0,2,0
13152,118,3,2,0
13153,1,2,0,0
13154,283,49,0,0
13155,21,1,0,0
13157,1,0,0,0
13158,425,39,13,0
13160,1,0,0,0
13161,101,0,31,0
13162,41,1,0,0
13163,17,2,0,0
13164,18,2,0,0
13165,198,22,0,0
13166,101,2,0,0
13167,136,6,0,0
13168,1,0,0,0
13169,11,2,0,0
13170,114,3,0,0
13171,1,0,0,0
13172,16,4,0,0
13173,86,6,1,0
13174,101,0,0,0
13175,6,0,0,0
13176,101,0,6,0
13177,322,51,7,0
13178,101,0,3,0
13179,101,2,11,0
13180,101,3,0,0
13181,101,0,1,0
13182,11,2,0,0
13183,16,6,0,0
13184,103,9,1,0
13185,26,0,0,0
13186,101,0,11,0
13187,8,2,0,0
13188,141,4,7,0
13190,11,2,0,0
13191,38,15,7,0
13193,21,0,0,0
13194,1,0,0,0
13195,33,1,1,0
13196,1,0,0,0
13197,26,1,0,0
13198,101,1,1,0
13199,1,0,0,0
13200,58,14,0,0
13201,393,73,94,0
13202,21,1,0,0
13203,53,9,1,0
13206,1,0,0,0
13207,31,1,0,0
13208,11,2,0,0
13209,113,4,4,0
13210,1,1,0,0
13211,116,2,0,0
13212,191,14,28,1
13213,1,0,0,0
13214,175,26,0,0
13216,136,13,5,0
13217,151,10,0,0
13219,11,2,0,0
13220,101,0,1,0
13222,1,7,0,0
13223,11,1,0,0
13225,101,0,11,0
13226,1,1,0,0
13227,181,1,0,0
13228,11,5,0,0
13230,11,1,0,0
13231,1,1,0,0
13232,101,1,0,0
13233,1,0,0,0
13234,101,0,4,0
13235,101,3,0,0
13236,1,0,0,0
13237,6,1,0,0
13238,101,1,0,0
13239,160,5,2,0
13240,6,1,0,0
13241,31,4,0,0
13243,1,2,0,0
13244,1,2,0,0
13245,1,0,0,0
13246,101,0,0,0
13247,1,9,0,0
13248,1,2,0,0
13249,101,0,0,0
13250,1,1,0,0
13252,6,0,0,0
13254,276,26,60,2
13255,138,7,15,0
13256,101,0,0,0
13257,101,0,0,0
13258,76,6,0,0
13259,11,1,0,0
13260,16,4,0,0
13263,1,0,0,0
13264,41,0,0,0
13265,16,1,0,0
13266,128,4,2,0
13267,308,13,40,0
13268,1,0,0,0
13269,101,0,1,0
13270,203,1,3,0
13271,6,3,0,0
13272,1,1,0,0
13274,1,1,0,0
13275,6,1,0,0
13276,1,1,0,0
13277,11,1,0,0
13278,101,0,0,0
13279,101,0,0,0
13280,3,0,0,0
13282,101,4,1,0
13283,6,0,0,0
13284,1,0,0,0
13285,101,0,0,0
13287,31,1,0,0
13288,11,0,0,0
13290,128,1,1,0
13292,11,2,0,0
13296,13,1,0,0
13297,1,0,0,0
13298,1,18,0,0
13300,116,4,1,0
13301,11,2,0,0
13302,41,1,0,0
13303,1,0,0,0
13304,109,2,10,0
13305,21,2,0,0
13306,101,0,2,0
13307,1,0,0,0
13308,101,0,0,0
13309,38,2,0,0
13310,89,11,3,0
13312,111,7,4,0
13313,21,1,0,0
13314,8,1,0,0
13315,16,6,0,0
13316,111,2,0,0
13317,105,18,2,0
13318,6,0,0,0
13319,123,4,0,0
13320,147,24,26,0
13321,18,3,10,0
13322,36,7,1,0
13323,16,2,0,0
13325,115,5,4,0
13326,116,6,21,0
13328,1,12,1,0
13330,8,2,0,0
13331,18,1,0,0
13332,1,3,0,0
13333,21,1,0,0
13336,11,2,0,0
13338,1,0,0,0
13339,101,2,6,0
13340,111,4,0,0
13341,1,3,0,0
13342,36,6,0,0
13343,11,2,0,0
13344,21,1,0,0
13345,1,2,0,0
13346,1,0,0,0
13348,393,15,18,0
13349,101,3,0,0
13350,1,0,0,0
13351,148,22,6,0
13352,11,1,0,0
13353,1,0,0,0
13354,1,0,0,0
13355,128,5,2,0
13356,11,6,0,0
13357,118,3,1,0
13358,18,1,0,0
13360,75,6,4,0
13361,1,1,0,0
13362,631,220,17,0
13363,51,1,0,0
13364,11,1,0,0
13365,101,0,3,0
13366,1,0,0,0
13367,136,2,1,0
13368,1,0,0,0
13369,1,0,0,0
13370,1,0,0,0
13371,1,0,0,0
13372,1,14,0,0
13373,61,4,0,0
13374,1,0,0,0
13375,111,3,0,0
13376,101,0,0,0
13377,1,0,0,0
13378,252,16,8,0
13379,101,0,0,0
13380,11,1,0,0
13381,101,0,0,0
13382,16,3,0,0
13383,1,1,0,0
13384,103,1,1,0
13385,11,2,0,0
13386,1,6,0,0
13387,21,1,0,0
13388,11,1,0,0
13389,179,2,3,0
13390,156,9,2,0
13391,1,0,0,0
13392,101,3,0,0
13394,1,0,0,0
13395,1,0,0,0
13396,3,0,0,0
13397,13,9,0,0
13398,6,2,0,0
13399,101,0,0,0
13400,1,0,0,0
13402,309,28,19,0
13403,126,12,6,0
13404,20,4,0,0
13406,108,0,3,0
13407,101,9,43,0
13408,126,2,1,0
13409,338,29,0,0
13410,1,1,0,0
13411,11,1,0,0
13412,1,1,0,0
13413,148,17,2,0
13414,108,2,1,0
13416,1,0,0,0
13419,220,8,1,1
13420,130,4,0,0
13422,1,0,0,0
13423,56,7,1,0
13424,18,6,5,0
13425,6,1,0,0
13426,11,1,0,0
13427,138,5,4,0
13428,101,0,1,0
13429,23,4,7,0
13430,26,2,0,0
13431,157,21,2,0
13432,160,18,1,0
13433,11,3,0,0
13435,1,0,0,0
13436,41,1,0,0
13438,106,1,6,0
13439,6,1,0,0
13442,101,0,0,0
13445,21,5,0,0
13446,101,0,5,0
13447,101,0,0,0
13448,16,1,0,0
13449,6,0,0,0
13451,8,7,0,0
13453,11,0,0,0
13454,1,0,0,0
13455,158,7,1,0
13456,16,1,0,0
13458,131,9,5,0
13459,6,3,0,0
13460,101,0,0,0
13461,101,0,0,0
13462,1,0,0,0
13464,16,6,0,0
13465,110,0,15,0
13466,101,3,0,0
