Id,PostId,Score,Text,CreationDate,UserId,UserDisplayName
493,50,2,"In addition, did you try google before asking ? 
ranked second (after wikipedia which is a bit theoretical on this question) on my google: http://www.stats.gla.ac.uk/steps/glossary/probability_distributions.html","2010-07-25 20:10:04",223,NULL
494,2,1,"did you try google/ wikipedia first ? 
http://en.wikipedia.org/wiki/Normal_distribution","2010-07-25 20:13:20",223,NULL
495,206,2,"Did you try google first ? for me, it gives http://infinity.cos.edu/faculty/woodbury/stats/tutorial/Data_Disc_Cont.htm","2010-07-25 20:15:33",223,NULL
496,109,3,"Can you give a definition or a link to the definition of the different test. Can you state the hypothesis you want to test (otherwise it is difficult to discuss the power ...).","2010-07-25 20:20:36",223,NULL
497,244,0,"I tend to use some more than others- the tool I use most often for visualization is R and associated packages, but I left it off of this list because there is no easy way to compile R scripts to stand-alone "executables" that the OP wanted.  I can't really claim a single favorite- I would have to say it depends on 1) The task at hand and 2) The tools I am using","2010-07-25 20:26:16",13,NULL
498,603,0,"These results are valid for regression of general linear models with arbitrary number of independent variables. The variables can be arbitrary learners. The crucial assumption is that as the number of observations goes to infinity the number of learners describing the true model stays finite. All of this works for regression, so for a classification task like yours I am not sure it helps.","2010-07-25 20:57:47",30,NULL
499,615,0,"I think the ideology is that FA assumes that the process is driven by some 'hidden factors', while the data we have consists of some combinations of them. Because of that, the problem of FA is to reconstruct the hidden factors somehow. And there goes PCA -- a method which iteratively builds a new variables (PCs) by mixing the old ones such to greedy absorb the variance of the data. One may say the PCs are equal to the FA's factors, and here they will be indistinguishable. But one may also make some changes to the PCA to make it a base of some other 'FA sort', and so the problem begins.","2010-07-25 22:56:50",88,NULL
500,615,0,"So basically, you should think of what you want to do (not which buzzword you want to use). I know it is hard, especially while having biologists around (to some extend use-buzzword works well in biology, so they just assume that this is common to other disciplines); still this is the way science should be done. Than use Google (or this site) to assess the good algorithm for it. Finally, use the docks to find a function/button that does it and type/click it.","2010-07-25 23:19:04",88,NULL
502,596,0,"Ok, I admit that now I am also in deep confusion. Probably you could translate some of the document-retrieval jargon.","2010-07-25 23:45:52",88,NULL
503,566,0,"@robin It's not fun, its physics.","2010-07-26 00:03:50",88,NULL
504,596,0,"Doc retrieval? None of that. However, I can elaborate.","2010-07-26 00:25:00",240,NULL
505,608,0,"I'm not sure what all would need to be in a clear and illustrative dataset, but I've made an attempt to include a sample dataset.","2010-07-26 05:50:33",196,NULL
506,566,1,"@mbq in fact they call themselves forecaster and they use statistic quite a lot ...","2010-07-26 06:46:28",223,NULL
507,457,1,"Sorry for the late reply. I like your suggestion of simulation. That is not really easy, though. The truth is, what I see in practice is that researchers just do the test that is computationally easier or that give them the result they want.","2010-07-26 07:41:27",90,NULL
508,566,1,"@robin I know, this is just why it's called "ensemble" not a set or something like this.","2010-07-26 07:46:15",88,NULL
509,608,0,"So look: what you provided is an example of an useless set, because the BIC and AIC give the same results: 340 v. 342 for AIC and 349 v. 353 for BIC -- so good.model wins in both cases. The whole idea with that convergence is that certain cross-validation will select the same model as its corresponding IC.","2010-07-26 07:53:50",88,NULL
510,570,0,"The term "SEM" is vague. It could also mean "Search Engine Marketing", for instance, for someone looking for statistical analysis techniques for studying ad click data or evaluating advertising effectiveness. Consider making the title more verbose.","2010-07-26 09:10:42",87,NULL
511,608,0,"I've made a simple scanning and for instance for seed 76 the ICs disagree.","2010-07-26 09:45:12",88,NULL
512,625,0,"Thanks for the suggestions, I've actually came across your book a couple of years ago.","2010-07-26 12:30:56",59,NULL
513,600,1,"Two quick notes on your notes. 1. The C-vM distance is precisely the L^2 cousin of the Kolmogorov (L^infinity) and (univariate) K-R (L^1) distances, and hence interpolates between them.  2. One advantage I didn't mention of the K-R and B-L distances is that they generalize more naturally to higher dimensional spaces.","2010-07-26 13:31:30",89,NULL
514,609,0,"Yes, what I called the Kantorovitch-Rubinstein distance is also called the L^1 Wasserstein distance or W1.  It goes by many other names too.","2010-07-26 13:37:04",89,NULL
515,411,0,"All the answers so far are very nice and add some nice perspective from different directions.  I won't accept any because I see no reasonable criterion for singling out just one.","2010-07-26 13:39:31",89,NULL
517,25,0,"Should be community wiki.","2010-07-26 14:54:10",5,NULL
518,614,0,"Done. Sorry about not doing it in the first place.","2010-07-26 15:32:04",107,NULL
519,614,0,"Any policy on how to aggregate the four answers into one wiki answer?","2010-07-26 15:32:58",107,NULL
520,614,0,"They should be separate answers (so people can vote on them), but the moderator or the individuals should make their answers community wiki as well.  All new answers with be CW by default.","2010-07-26 15:36:44",5,NULL
522,93,0,"Upvoted for doing a bounty...","2010-07-26 15:37:59",107,NULL
527,581,1,"In my problem I have an array of real valued data which I am modeling as a HMM (speficially a mixture of multiple density functions each with unknown parameters).   For now I assume that I know the state transition probabilites.   What I mean by Viterbi Trainig is the following algorithm.

1) Arbitrarily assign a state to each data point ( initialization)
2) Perform MLE of the density function parameters.
3) Re-estimate state for each point ( can be done with Viterbi Alg).
4) Goto step 2 and repeat unless stopping criteria is met.","2010-07-26 16:05:22",99,NULL
528,632,0,"Isn't that a function of estimator is still an estimator? I still don't know \\sigma, only X_i.","2010-07-26 16:45:07",88,NULL
529,632,0,"ok, then you will possibly estimate the square root of the variance of the estimation of the square root of the variance... right :) should be something like $\\hat{\\sigma}/n$ ?","2010-07-26 17:09:48",223,NULL
530,567,0,"+1 For this resource. As the name says, excellent for a practical approach to engineering problems.","2010-07-26 17:42:34",77,NULL
531,608,0,"Thanks mbq - I didn't understand what you meant/needed in terms of an illustrative dataset.  Also, in general, in terms of empirical demonstration I'd imagine that a single example from a single seed won't really do the trick.  I was imagining something like a metric from the employment of a cross-validation method being shown to be correlated with the calculated corresponding information criterion.  In that way the ICs don't necessarily need to give different answers in order to demonstrate the relation between the IC and the cross validation method.","2010-07-26 18:04:31",196,NULL
